beta,bwVar,change_count,changed_iteration_count,covers_true,dataset_file,est,est_med,estdiff,ll,method,miVar,miVarclus,miVarpaired,n_mcmc,n_sampling_draws,pstar,result_file,share_estimation_in_method,share_mcmc_in_method,share_method_in_sim,share_sampling_in_mcmc,share_sampling_in_method,sim,time_allocation,time_mcmc_estimation,time_mcmc_sampling,time_mcmc_total,time_method_call,time_method_total,time_per_sampling_draw,time_setup,time_sim_post,time_sim_prep,time_sim_total,time_summary,ul,wiVar,wiVarclus,wiVarpaired
1.0,0.017064451964185327,28655,1000,1,datasets_sb01.npz,0.77141083247858,0.7693635525102605,0.7714108324785798,0.22121767701885098,constrained_1to1_gibbs,0.07879854964460992,0.26011310761799733,0.07889899274449425,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6584200404097207,0.9993554484238693,0.9998420493243716,0.34115530020059825,0.3409354080141486,33,1.3499986380338669e-05,0.28878270043060184,0.1495340994442813,0.43831679987488315,0.4393083000322804,0.43859949987381697,4.984469981476043e-06,0.000229199999012053,8.400005754083395e-06,6.0399994254112244e-05,0.4393777000368573,4.0000013541430235e-05,1.321603987938309,0.06171703322846041,0.2430315912018478,0.06181747632834473
1.0,0.01783725625974992,28762,1000,1,datasets_sb01.npz,0.8046953250295853,0.801629457064059,0.8046953250295851,0.19256008207976116,constrained_1to1_gibbs,0.0975399717985319,0.2882452558268038,0.0942417897204089,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6527892597796596,0.9993811238957332,0.9998432770689749,0.3468064943682426,0.3465918641160736,34,1.2399978004395962e-05,0.2789941005175933,0.14812909974716604,0.42712320026475936,0.42807729996275157,0.4273877002997324,4.937636658238868e-06,0.00021270004799589515,8.90000956133008e-06,5.770003190264106e-05,0.4281444000080228,3.940000897273421e-05,1.4168305679794093,0.07968487828252223,0.27039016231079416,0.07638669620439924
1.0,0.017020183396371853,28771,1000,1,datasets_sb01.npz,0.6934080217501701,0.6943208797009246,0.6934080217501712,0.11388223414658283,constrained_1to1_gibbs,0.08742454667262553,0.2791511137610331,0.08885102366590338,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6515564970994399,0.9993642149980596,0.9998478425334618,0.3480289895103909,0.34780771789861975,35,1.2599979527294636e-05,0.2774150992045179,0.1480871006497182,0.4255021998542361,0.4264670999837108,0.4257728998782113,4.93623668832394e-06,0.00021000002743676305,8.200004231184721e-06,5.6200020480901e-05,0.42653200001223013,4.810001701116562e-05,1.2729338093537574,0.07038734309285731,0.26211391018126484,0.07181382008613515
1.0,0.01807781686853699,28793,1000,1,datasets_sb01.npz,0.7067769204193821,0.707980256828753,0.7067769204193813,0.1582535324564177,constrained_1to1_gibbs,0.07832098790669743,0.25545593551021223,0.07703732336577743,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6512611475994577,0.9993663960716888,0.9998423691772623,0.34832594916195275,0.34810524847223095,36,1.2800039257854223e-05,0.2816357988631353,0.1505370005615987,0.43217279942473397,0.4332222000230104,0.43244679941562936,5.0179000187199565e-06,0.00021739996736869216,9.999959729611874e-06,5.7699973694980145e-05,0.43329049996100366,4.379998426884413e-05,1.2553003083823464,0.06022509322129191,0.2373600408248067,0.05894142868037191
1.0,0.019101462784614633,28746,1000,1,datasets_sb01.npz,0.7272563778899899,0.7269052555435069,0.7272563778899892,0.09691256312252305,constrained_1to1_gibbs,0.1034291245355067,0.30036754650585196,0.1018287314545467,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6513613614308762,0.999324853412787,0.9998325895884786,0.34819857706288726,0.34796349198191084,37,1.4199991710484028e-05,0.2734159012325108,0.14606139907846227,0.4194773003109731,0.4204530999995768,0.41976070031523705,4.868713302615409e-06,0.00022990000434219837,8.000002708286047e-06,6.160000339150429e-05,0.4205235000117682,3.9300008211284876e-05,1.3576001926574568,0.08430856028810746,0.2812469822584527,0.08270816720714745
1.0,0.020794334882690117,28711,1000,1,datasets_sb01.npz,0.9409968938422407,0.9417210394371205,0.9409968938422374,0.3274335608407294,constrained_1to1_gibbs,0.0979956173479601,0.2850159282322544,0.093873354493012,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6530035236159535,0.9993435954171597,0.9998508494851768,0.3465675603360746,0.3463400718012062,38,1.3400043826550245e-05,0.2823295991984196,0.14974200003780425,0.43207159923622385,0.4330550999729894,0.43235539930174127,4.991400001260141e-06,0.00022749998606741428,7.700000423938036e-06,5.630002124235034e-05,0.4331196999992244,4.290003562346101e-05,1.5545602268437522,0.07718048813038729,0.26420079901468163,0.07305822527543919
1.0,0.021321684686458932,28777,1000,1,datasets_sb01.npz,1.1057688592030537,1.1009897513611888,1.1057688592030526,0.49829230078537734,constrained_1to1_gibbs,0.09606095611906096,0.28591367768490655,0.09457441051183882,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6576762801829036,0.9993676870609478,0.999861232865704,0.341907599477154,0.3416914068780443,39,1.260003773495555e-05,0.28291050117695704,0.14698429923737422,0.42989480041433126,0.4308778999838978,0.4301668004482053,4.899476641245807e-06,0.00021129997912794352,8.500006515532732e-06,5.069997860118747e-05,0.4309376999735832,4.810001701116562e-05,1.7132454176207301,0.07471794974791557,0.26457067131376116,0.07323140414069343
1.0,0.020243991765183024,28651,1000,1,datasets_sb01.npz,1.3315090985701472,1.3295459907559912,1.331509098570148,0.7478401626400447,constrained_1to1_gibbs,0.08867904695173315,0.274354226053965,0.08779036416462814,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6600748234107399,0.9992997773985888,0.9998238917629043,0.33946265341010173,0.33922495398784897,40,1.2899981811642647e-05,0.27761459979228675,0.142671401030384,0.42028600082267076,0.4212575000128709,0.4205805007950403,4.755713367679467e-06,0.0002400000230409205,8.200004231184721e-06,6.539997411891818e-05,0.4213316999957897,4.1599967516958714e-05,1.9151780345002498,0.06841481119478494,0.2540899902970168,0.06752612840767994
1.0,0.028164879942499003,28777,1000,1,datasets_sb01.npz,1.0855668470435642,1.082735166717435,1.0855668470435622,0.43156806166655737,constrained_1to1_gibbs,0.11133757061500424,0.2942403518186267,0.10233238678393103,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.669664721543644,0.9993744292161787,0.999843762570556,0.3299160935417669,0.3297097076725347,41,1.3100041542202234e-05,0.28581980080343783,0.14072349929483607,0.4265433000982739,0.42748750001192093,0.42681030015228316,4.690783309827869e-06,0.00021959998412057757,7.800001185387373e-06,5.859998054802418e-05,0.42755429999670014,3.430002834647894e-05,1.739565632420571,0.08314452579256275,0.2660473069961852,0.07413934196148952
1.0,0.02052747025380842,28810,1000,1,datasets_sb01.npz,0.8782091056103731,0.8765068373386036,0.8782091056103716,0.27735253696220596,constrained_1to1_gibbs,0.0939787109765852,0.2837161039346874,0.09301819843430108,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6539144870762651,0.9993977176535607,0.9998718256253427,0.34569143442556544,0.3454832305772957,42,1.1100026313215494e-05,0.28163770103128627,0.1487979005323723,0.43043560156365857,0.43138829997042194,0.4306950015597977,4.9599300177457436e-06,0.0001990000018849969,8.000002708286047e-06,4.67000063508749e-05,0.4314435999840498,4.929996794089675e-05,1.4790656742585404,0.07343071325252297,0.26316810621062514,0.07247020071023885
1.0,0.017665342075170024,28681,1000,1,datasets_sb01.npz,0.7673386938179025,0.7689723884427139,0.7673386938179055,0.18364913868827737,constrained_1to1_gibbs,0.08868531256961157,0.2794141651894246,0.08934823939807765,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6480850368547316,0.9993910504968959,0.9998605416654603,0.35152007161510535,0.35130601364216424,43,1.2800039257854223e-05,0.2778801988461055,0.15062990097794682,0.4285100998240523,0.4294590000063181,0.42877119983313605,5.020996699264894e-06,0.0002109999768435955,6.499991286545992e-06,5.2799994591623545e-05,0.42951889999676496,3.7299992982298136e-05,1.3510282489475278,0.07100230515236637,0.26173115777217937,0.07166523198083247
1.0,0.0163143443162719,28664,1000,1,datasets_sb01.npz,1.2944776891575749,1.2885764344239368,1.2944776891575702,0.76707414727115,constrained_1to1_gibbs,0.07240589754121875,0.24508262519751936,0.0710609904354975,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6560009001035391,0.9994477380435858,0.9998805565607282,0.3436366153695463,0.34344683794004677,44,1.179997343569994e-05,0.29220949998125434,0.15298519982025027,0.4451946998015046,0.44618299999274313,0.44544069975381717,5.099506660675009e-06,0.00019180000526830554,8.800008799880743e-06,4.3899985030293465e-05,0.446236299991142,4.239997360855341e-05,1.8218812310439998,0.05607523888063058,0.2287519665369312,0.05473033177490933
1.0,0.024975273555038976,28771,1000,1,datasets_sb01.npz,1.3807743099501162,1.3801615267982033,1.3807743099501157,0.708261589176834,constrained_1to1_gibbs,0.11773046636867,0.32162579226214943,0.11717307551307381,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6477054588733989,0.9993501778330632,0.9998398596407605,0.3518733740780951,0.35164471895966437,45,1.360004534944892e-05,0.279785699385684,0.15189799974905327,0.43168369913473725,0.43267609999747947,0.43196439917664975,5.063266658301776e-06,0.0002232000115327537,8.100003469735384e-06,6.079999729990959e-05,0.4327454000012949,4.3899985030293465e-05,2.053287030723398,0.09273021754007599,0.2966255434335554,0.09217282668447979
1.0,0.015751536368491217,28766,1000,1,datasets_sb01.npz,1.0066433548170333,1.0046605850596415,1.0066433548170322,0.48099799921764697,constrained_1to1_gibbs,0.07192394831924337,0.24677036667386076,0.07155921936449813,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6493586328690605,0.9994240910403188,0.999847989747391,0.3502671801786055,0.35006545817125834,46,1.2300035450607538e-05,0.28143320028902963,0.1517189996666275,0.4331521999556571,0.4341151000116952,0.43340179993538186,5.057299988887583e-06,0.00019669998437166214,8.100003469735384e-06,5.7399971410632133e-05,0.4341810999903828,4.0599959902465343e-05,1.5322887104164196,0.05615666041438366,0.23100307876900106,0.055791931459638434
1.0,0.0171318313275743,28764,1000,1,datasets_sb01.npz,1.1788142713015812,1.1833536179343245,1.1788142713015843,0.6187793464709785,constrained_1to1_gibbs,0.08164283554509028,0.2623960970401933,0.08003700089628521,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.649033283540747,0.9993397817369298,0.9998526843338116,0.35053792973929554,0.35030649819618287,47,1.2500036973506212e-05,0.2841039999620989,0.15334109956165776,0.43744509952375665,0.43844969995552674,0.4377340995706618,5.111369985388592e-06,0.00022990000434219837,7.90000194683671e-06,5.6200020480901e-05,0.4385142999817617,4.6600005589425564e-05,1.738849196132184,0.06449387238618841,0.2452471338812914,0.06288803773738333
1.0,0.025703384745036542,28768,1000,1,datasets_sb01.npz,1.1554815573411539,1.154396682472346,1.1554815573411548,0.5212146010156435,constrained_1to1_gibbs,0.10472057785465087,0.2961517690737142,0.10238411945479298,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6486202264493653,0.999326253144235,0.9998528586062091,0.35094247308266346,0.3507060266948696,48,1.4599994756281376e-05,0.28293929988285527,0.1529840014409274,0.43592330132378265,0.43693049997091293,0.4362172012915835,5.099466714697579e-06,0.00023880001390352845,8.300004992634058e-06,5.530001362785697e-05,0.43699479999486357,4.0499959141016006e-05,1.7897485136666642,0.0789914897248693,0.2704226809439326,0.0766550313250114
1.0,0.013340976552281301,28725,1000,1,datasets_sb01.npz,1.3004977126344333,1.2983552601055544,1.3004977126344368,0.8049952891939561,constrained_1to1_gibbs,0.06391156071308461,0.22828305367297297,0.06163402119277138,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6574298066244266,0.9994282306878195,0.9998527751103272,0.3421940801372252,0.3419984240633929,49,1.2299977242946625e-05,0.28929390013217926,0.15049219998763874,0.439786100119818,0.4407571000047028,0.4400377001729794,5.016406666254625e-06,0.00020420004148036242,8.199946023523808e-06,5.6100019719451666e-05,0.4408219999750145,3.5100034438073635e-05,1.7960001360749103,0.05055724318425103,0.21492873614413938,0.048279703663937794
1.0,0.02070209460677513,28813,1000,1,datasets_sb01.npz,0.6150841937096888,0.6205530167297377,0.6150841937096894,0.02741009456754151,constrained_1to1_gibbs,0.0899002620789604,0.27942618098274713,0.09071468256398806,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6597333352670587,0.9994414790231362,0.999816852878549,0.3398979839100851,0.33970814375607755,50,1.0899966582655907e-05,0.2786486002150923,0.1434810000937432,0.4221296003088355,0.4230793000315316,0.422365500300657,4.782700003124773e-06,0.0001849000109359622,8.200004231184721e-06,6.859999848529696e-05,0.42315679998137057,4.010001430287957e-05,1.202758292851836,0.0691774653775785,0.25870338428136525,0.06999188586260616
1.0,0.020840194722741262,28643,1000,1,datasets_sb01.npz,0.9933752991715585,0.9888576383122041,0.9933752991715601,0.4045692440623756,constrained_1to1_gibbs,0.09024692069274212,0.275038488555149,0.08850360597567711,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6641478780280565,0.9993647402025502,0.999859972620469,0.33542994733489623,0.33521686217449365,51,1.3400043826550245e-05,0.29451020021224394,0.14864880015375093,0.44315900036599487,0.4441367000108585,0.44344070041552186,4.954960005125031e-06,0.0002248000237159431,8.100003469735384e-06,5.360000068321824e-05,0.4441989000188187,4.349998198449612e-05,1.5821813542807415,0.06938588577527811,0.254177453637685,0.06764257105821311
1.0,0.022938305652975697,28709,1000,1,datasets_sb01.npz,1.3520158781884941,1.3495024014999362,1.3520158781884926,0.7892576765837079,constrained_1to1_gibbs,0.08243877381129042,0.2616883370502993,0.08255539720896096,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6862222887867596,0.9994543445161903,0.999869137060121,0.31340306583094407,0.31323205572943064,52,1.2400036212056875e-05,0.3083662003627978,0.1407563998363912,0.44912260019918904,0.4500302000087686,0.44936780020361766,4.6918799945463735e-06,0.0001878999755717814,8.200004231184721e-06,5.029997555539012e-05,0.45008909999160096,4.4899992644786835e-05,1.9147740797932804,0.059477529852661755,0.23872709309167064,0.0595941532503323
1.0,0.021980210458781582,28775,1000,1,datasets_sb01.npz,0.5483174387616278,0.5527930378454482,0.548317438761625,-0.025503622235041323,constrained_1to1_gibbs,0.08571184143152409,0.2645700165976544,0.08359147119558547,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6581643842056434,0.9993822916903973,0.9998529887577834,0.3414288108983837,0.34121790748475395,53,1.2800039257854223e-05,0.28065109957242385,0.14550039963796735,0.4261514992103912,0.4271154999732971,0.4264148992369883,4.850013321265578e-06,0.00020019995281472802,9.600014891475439e-06,5.269999383017421e-05,0.427178299985826,5.040003452450037e-05,1.1221384997582968,0.06370965076228373,0.24256782592841403,0.06158928052634511
1.0,0.017799938163390563,28723,1000,1,datasets_sb01.npz,1.069619539880622,1.06589352045136,1.0696195398806239,0.4964683058037693,constrained_1to1_gibbs,0.08551185368695838,0.2699789617197992,0.08434664473236328,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6508771123764795,0.9993454459550885,0.9998355714141802,0.3486965743317845,0.34846833357860885,54,1.3800046872347593e-05,0.28329960064729676,0.15167369978735223,0.434973300434649,0.4359839999815449,0.4352582004503347,5.055789992911741e-06,0.0002201999886892736,8.100003469735384e-06,6.290001329034567e-05,0.43605570000363514,5.089998012408614e-05,1.6427707739574748,0.06769411558540443,0.2521612236182452,0.06652890663080932
1.0,0.02459036990129642,28603,1000,1,datasets_sb01.npz,0.9665273487035859,0.9645860146854257,0.9665273487035853,0.31840489573550534,constrained_1to1_gibbs,0.10934577104366977,0.3036685592020349,0.10609393962598757,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6534559918263338,0.9993275479459032,0.999844867988942,0.3461042946634475,0.3458715561195693,55,1.6400008462369442e-05,0.28802699939114973,0.15245150052942336,0.4404784999205731,0.4414909000042826,0.44077489990741014,5.081716684314112e-06,0.00023849995341151953,8.000002708286047e-06,5.9999991208314896e-05,0.44155940000200644,4.150002496317029e-05,1.6146498016716664,0.08473081077247206,0.2790535989308372,0.08147897935478986
1.0,0.017691011127731315,28742,1000,1,datasets_sb01.npz,1.1025394476124042,1.098527795276397,1.102539447612409,0.5220863687919378,constrained_1to1_gibbs,0.0877045441254057,0.2729195636737619,0.08582603022924772,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6481030450539783,0.9994813358386925,0.9998749913122947,0.35156063268541465,0.3513782907847141,56,1.079996582120657e-05,0.28827390185324475,0.15629179909592494,0.4445657009491697,0.44551300001330674,0.4447964009013958,5.209726636530831e-06,0.00018620002083480358,6.89999433234334e-06,4.829996032640338e-05,0.44556869997177273,3.3699965570122004e-05,1.6829925264328707,0.06999584198654665,0.25521086153490286,0.06811732809038867
1.0,0.012989780401122928,28678,1000,1,datasets_sb01.npz,0.6936976945898967,0.6929443563005697,0.6936976945898946,0.1584274878492009,constrained_1to1_gibbs,0.07458199558106707,0.24998708311631132,0.07168532857721319,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6504322133595916,0.9994191006727313,0.9998707811188248,0.34918973139319526,0.3489868873131398,57,1.1500029359012842e-05,0.2793647985672578,0.14989210170460865,0.42925690027186647,0.43022219999693334,0.42950640025082976,4.996403390153621e-06,0.00019289995543658733,9.500014130026102e-06,4.549999721348286e-05,0.43027780001284555,4.509999416768551e-05,1.2289679013305925,0.06157922539954302,0.23698431293478728,0.058682558395689144
1.0,0.02194174573627477,28720,1000,1,datasets_sb01.npz,1.1532896985736876,1.1535919366986058,1.1532896985736896,0.5335572963534141,constrained_1to1_gibbs,0.09997611681635539,0.2879523875282681,0.09598762480594628,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.652411095953916,0.9993324814285524,0.9998252030511466,0.34715311662712095,0.3469213854746364,58,1.4200049918144941e-05,0.26936260011279956,0.1432342996704392,0.41259689978323877,0.4135502999997698,0.412872499844525,4.774476655681307e-06,0.00022439996246248484,7.90000194683671e-06,6.379996193572879e-05,0.41362259996822104,3.700004890561104e-05,1.773022100793961,0.07801242933434435,0.265988700046257,0.07402393732393524
1.0,0.019245917212657445,28767,1000,1,datasets_sb01.npz,1.1989961584382804,1.197811545930091,1.1989961584382731,0.5759717067633295,constrained_1to1_gibbs,0.10104109417557092,0.29293485263259894,0.09762213164330276,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6493385914714596,0.9993619676326266,0.9998514813891144,0.35024684498483777,0.350023376161167,59,1.2199976481497288e-05,0.26969590090448037,0.1453784990007989,0.4150743999052793,0.4160476999823004,0.4153393998858519,4.845949966693297e-06,0.00020489998860284686,8.600007276982069e-06,5.2799994591623545e-05,0.4161094999872148,4.7900015488266945e-05,1.8220206101132312,0.08177593104570081,0.27366968950272885,0.07835696851343266
1.0,0.018740719965581902,28748,1000,1,datasets_sb01.npz,0.8225409560228093,0.8237483465954705,0.8225409560228056,0.3104548431606732,constrained_1to1_gibbs,0.06826118986522606,0.23397705728959597,0.0672153693582125,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6545174332025808,0.9991718069318692,0.9997971067680655,0.34494005068818906,0.3446543737292884,60,2.2099993657320738e-05,0.2907497995183803,0.15310240030521527,0.4438521998235956,0.4449715999653563,0.44422009983099997,5.103413343507175e-06,0.0002982000005431473,9.700015652924776e-06,7.98000255599618e-05,0.44506190001266077,4.7600013203918934e-05,1.3346270688849455,0.04950172917967858,0.2152175966040485,0.04845590867266502
1.0,0.02229144872077394,28651,1000,1,datasets_sb01.npz,0.7695892156912651,0.7707326943406533,0.7695892156912585,0.1876596175085018,constrained_1to1_gibbs,0.088151306029038,0.2724778400845924,0.08777863853063136,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6443496327575595,0.9993854693181838,0.9998455520447094,0.35525415113634023,0.3550358365606244,61,1.3899989426136017e-05,0.30899979948299006,0.17025850055506453,0.4792583000380546,0.48034679994452745,0.47955300007015467,5.6752833518354845e-06,0.00023310002870857716,9.600014891475439e-06,6.400002166628838e-05,0.4804209999856539,4.770001396536827e-05,1.3515188138740286,0.0658375658595433,0.2501640999150977,0.06546489836113666
1.0,0.018833008031505057,28747,1000,1,datasets_sb01.npz,1.1852539887012974,1.183891180458715,1.1852539887012983,0.6464691583552643,constrained_1to1_gibbs,0.07556463281211048,0.25230724405742255,0.07590690508516548,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6455869887534997,0.9993410207193453,0.9998431395268224,0.3539873022636521,0.3537540319658455,62,1.550000160932541e-05,0.30360200081486255,0.1663608991075307,0.46996289992239326,0.47104530001524836,0.4702727999538183,5.545363303584357e-06,0.00024500000290572643,1.0700023267418146e-05,6.260001100599766e-05,0.4711191999958828,4.9400026910007e-05,1.7240388190473306,0.05671279177257392,0.233455403017886,0.05705506404562893
1.0,0.016077248649454312,28602,1000,1,datasets_sb01.npz,0.7968516817360581,0.7966081116279974,0.7968516817360626,0.16458899620609313,constrained_1to1_gibbs,0.10405979370927827,0.302993296002445,0.1020494703037673,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.650967920647846,0.9992766833160263,0.9998248376028456,0.3485608825699236,0.34830876266818017,63,1.4399993233382702e-05,0.2711629007826559,0.14508919941727072,0.41625210019992664,0.4172540999716148,0.4165534002240747,4.836306647242357e-06,0.00023639999562874436,8.700008038431406e-06,6.400002166628838e-05,0.4173272000043653,5.050003528594971e-05,1.4291143672660231,0.08796646781117451,0.28689997010434126,0.08595614440566354
1.0,0.01649613545172111,28750,1000,1,datasets_sb01.npz,0.7102080076696122,0.713461318059035,0.7102080076696112,0.1577623144639434,constrained_1to1_gibbs,0.07944508640709391,0.2575643143036171,0.0772872889367343,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6500460524538036,0.9993496977062034,0.999848406562802,0.34953094602835494,0.3493036452523998,64,1.3000040780752897e-05,0.283788199943956,0.1524941999814473,0.4362823999254033,0.4372876000124961,0.43656629999168217,5.083139999381577e-06,0.00023140001576393843,8.000002708286047e-06,5.779997445642948e-05,0.4373538999934681,3.950000973418355e-05,1.2626537008752812,0.06293245481992107,0.24105168271644425,0.060774657349561466
1.0,0.023675246849839567,28622,1000,1,datasets_sb01.npz,0.8948823797323112,0.8942115251152496,0.8948823797323069,0.2667780610543743,constrained_1to1_gibbs,0.10269550060960937,0.3006182218632371,0.10391086940519942,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6583553165662792,0.9993905129836923,0.9998623918223251,0.3412431797048468,0.34103519641741314,65,1.3299984857439995e-05,0.29132440051762387,0.1509092000196688,0.44223360053729266,0.4432266000076197,0.4425033005536534,5.030306667322293e-06,0.0002180000301450491,7.599999662488699e-06,5.2799994591623545e-05,0.4432876000064425,3.840000135824084e-05,1.5229866984102483,0.07899657851291997,0.2769192997665477,0.08021194730851001
