beta,bwVar,change_count,changed_iteration_count,covers_true,dataset_file,est,est_med,estdiff,ll,method,miVar,miVarclus,miVarpaired,n_mcmc,n_sampling_draws,pstar,result_file,share_estimation_in_method,share_mcmc_in_method,share_method_in_sim,share_sampling_in_mcmc,share_sampling_in_method,sim,time_allocation,time_mcmc_estimation,time_mcmc_sampling,time_mcmc_total,time_method_call,time_method_total,time_per_sampling_draw,time_setup,time_sim_post,time_sim_prep,time_sim_total,time_summary,ul,wiVar,wiVarclus,wiVarpaired
1.0,0.023299358978933305,28747,1000,1,datasets_sb01.npz,1.1857777402758112,1.1807648862692917,1.1857777402758096,0.5864600595413705,constrained_1to1_gibbs,0.09349793899440573,0.27878559273019893,0.09168753219970391,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6499736738785642,0.9993610901306199,0.9998620422276389,0.34961078603369444,0.34938741625205577,66,1.3499986380338669e-05,0.28688330022851005,0.15421149972826242,0.4410947999567725,0.4421036999556236,0.44137679995037615,5.1403833242754145e-06,0.00021680002100765705,9.300012607127428e-06,5.110003985464573e-05,0.44216470001265407,5.169998621568084e-05,1.7850954210102519,0.07017528065649349,0.2554629343922867,0.06836487386179167
1.0,0.02356868254765385,28699,1000,1,datasets_sb01.npz,1.2109307573033548,1.2171343584591847,1.2109307573033512,0.5167570749744109,constrained_1to1_gibbs,0.1254365632127565,0.33317598813858157,0.12371946300089667,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6505169435941949,0.9992920209724084,0.9998314356000224,0.34902217776023214,0.34877507737821356,67,1.6400008462369442e-05,0.28006139973877,0.15015509945806116,0.43021649919683114,0.4312162999995053,0.43052129924762994,5.005169981935372e-06,0.00024290004512295127,8.299946784973145e-06,6.370001938194036e-05,0.43128899997100234,4.549999721348286e-05,1.9051044396322987,0.10184431198255502,0.3095837369083801,0.10012721177069517
1.0,0.019541281522246007,28771,1000,1,datasets_sb01.npz,1.0478802997312786,1.0508705839953838,1.04788029973128,0.48867191314074754,constrained_1to1_gibbs,0.08140202510234926,0.26176452953154444,0.08092957317054814,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.648442226835578,0.9993798491726086,0.9998514342200505,0.3511553916437014,0.35093762233703063,68,1.2500036973506212e-05,0.28712729981634766,0.15539359982358292,0.4425208996399306,0.44350890000350773,0.44279549963539466,5.179786660786098e-06,0.0002231999533250928,8.200004231184721e-06,5.720002809539437e-05,0.44357480003964156,3.890000516548753e-05,1.6070886863218097,0.061841202298581,0.2422037067277762,0.06136875036677988
1.0,0.01971444231018599,28792,1000,1,datasets_sb01.npz,1.0852233847280335,1.0830461903532593,1.085223384728029,0.5331057118829963,constrained_1to1_gibbs,0.07935077172735827,0.2573140349156652,0.07876909565414927,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6527640979648756,0.9993900253177582,0.9998556210219545,0.3468374894402935,0.3466259273528826,69,1.2299977242946625e-05,0.28251949994591996,0.15002139972057194,0.4325408996664919,0.43351820000680164,0.4328048996976577,5.000713324019065e-06,0.0002107000327669084,9.800016414374113e-06,5.230004899203777e-05,0.43358079995959997,4.1000021155923605e-05,1.6373410575730707,0.0596166149748621,0.237579878163169,0.059034938901653095
1.0,0.021909537947034416,28613,1000,1,datasets_sb01.npz,1.110099616098621,1.107458048807871,1.1100996160986245,0.49751683447761386,constrained_1to1_gibbs,0.09768264898441546,0.2891929285189481,0.09673553180846158,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6518147944716696,0.9992968881768102,0.9998307591221882,0.3477265843778541,0.3474820937051406,70,1.379998866468668e-05,0.285251101187896,0.1520671987091191,0.4373182998970151,0.4383543999865651,0.43762599991168827,5.068906623637304e-06,0.0002474000211805105,9.400013368576765e-06,6.400002166628838e-05,0.4384286000276916,4.650000482797623e-05,1.7226823977196282,0.07575120149943401,0.2672614810339667,0.07480408432348012
1.0,0.016347988642059618,28830,1000,1,datasets_sb01.npz,0.8226937498772626,0.8220389929208582,0.8226937498772654,0.26261148790801836,constrained_1to1_gibbs,0.08165663790415068,0.2577404325149651,0.0773357979198632,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.658189645473084,0.9993344792660718,0.9998395981437714,0.34137202395291144,0.34114483379298777,71,1.4199991710484028e-05,0.2949151007924229,0.1528568000649102,0.4477719008573331,0.44880040001589805,0.4480701007996686,5.09522666883034e-06,0.00024159997701644897,7.800001185387373e-06,6.389996269717813e-05,0.44887239998206496,4.239997360855341e-05,1.382776011846507,0.065292301273449,0.2413760958842634,0.060971461289161526
1.0,0.022056624818914107,28644,1000,1,datasets_sb01.npz,1.160461344693357,1.157966946913165,1.160461344693359,0.5728004871440247,constrained_1to1_gibbs,0.08989621082247415,0.27087968678763014,0.08699460755895153,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.647485730948987,0.9994212581350741,0.999863734080806,0.3521393249557258,0.35193552718608717,72,1.2000033166259527e-05,0.285065499949269,0.15494500065688044,0.44001050060614944,0.4409888000227511,0.4402653005672619,5.164833355229348e-06,0.00020079995738342404,8.599949069321156e-06,5.089998012408614e-05,0.4410488999565132,4.199997056275606e-05,1.7481222022426892,0.06781752937874112,0.2488010053438971,0.0649159261152185
1.0,0.016411573486246233,28626,1000,1,datasets_sb01.npz,0.6580731617902461,0.6584306021100803,0.6580731617902463,0.12895379728443057,constrained_1to1_gibbs,0.07287778579108656,0.24325228520893563,0.07029049202035303,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.650947482176681,0.9992776508076638,0.9998487190772084,0.3485819665329709,0.3483301686309829,73,1.3999990187585354e-05,0.2869272994576022,0.15353839955059811,0.4404656990082003,0.4414960999856703,0.4407840990461409,5.117946651686604e-06,0.00026530004106462,8.200004231184721e-06,5.800003418698907e-05,0.44156290002865717,3.91000066883862e-05,1.1871925262960616,0.05644980073135408,0.22682430014920316,0.05386250696062055
1.0,0.015606157064085068,28636,1000,1,datasets_sb01.npz,1.1239714113566301,1.1247226372730088,1.1239714113566344,0.5539736414689229,constrained_1to1_gibbs,0.08457347398921274,0.2711714478486159,0.08392479929206635,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6503677974015591,0.9993385967292955,0.999832456259973,0.3492017625156,0.34897079932773634,74,1.4499993994832039e-05,0.2711982983164489,0.14551810116972774,0.41671639948617667,0.4177313999971375,0.41699219949077815,4.850603372324258e-06,0.00022149999858811498,7.90000194683671e-06,6.170000415295362e-05,0.4178014000062831,3.980001201853156e-05,1.6939691812443374,0.06895171076806358,0.25554968462746674,0.0683030360709172
1.0,0.021129318220294697,28725,1000,1,datasets_sb01.npz,0.8650545386387989,0.8596890581878407,0.8650545386387967,0.2195656700027565,constrained_1to1_gibbs,0.10845894406836681,0.3039818184771562,0.1048037536881222,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6851297739239052,0.9993654826765263,0.9998584707610754,0.31443522334894636,0.3142357087526211,75,1.379998866468668e-05,0.304493801377248,0.1396564988535829,0.4441503002308309,0.4450747999944724,0.4444323002244346,4.655216628452763e-06,0.00022899999748915434,7.299997378140688e-06,5.530001362785697e-05,0.4451378000085242,3.920000744983554e-05,1.5105434072748412,0.08730849652985183,0.28283137093864125,0.08365330614960721
1.0,0.018318441975415437,28675,1000,1,datasets_sb01.npz,1.035913330896003,1.0343201666779627,1.0359133308960031,0.43546885662333146,constrained_1to1_gibbs,0.09384984555512932,0.2823320064148014,0.09116036389738835,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6745046011584007,0.9994666257971585,0.9998830159233727,0.3251354434967484,0.32496202463875784,76,1.1399970389902592e-05,0.30792989942710847,0.14835410076193511,0.4562840001890436,0.4572732000378892,0.45652750018052757,4.945136692064504e-06,0.00019270001212134957,8.100003469735384e-06,4.509999416768551e-05,0.4573266999796033,3.940000897273421e-05,1.6363578051686742,0.07551308513773847,0.26399524599741053,0.0728236034799975
1.0,0.02469104826029932,28761,1000,1,datasets_sb01.npz,0.9182244821175746,0.9224813024904379,0.9182244821175698,0.2884294964689438,constrained_1to1_gibbs,0.1032490951551851,0.2969395208013779,0.102191186344405,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6525963506173026,0.9994014316885259,0.9998586640688312,0.34701279193215,0.3468050810712232,77,1.290004001930356e-05,0.29360760090639815,0.1560299988486804,0.44963759975507855,0.4506357000209391,0.4499068997683935,5.20099996162268e-06,0.0002095999661833048,9.300012607127428e-06,5.400000372901559e-05,0.45069940004032105,4.680000711232424e-05,1.5480194677662054,0.07853335584662548,0.2722237814928183,0.07747544703584537
1.0,0.013883112181283878,28725,1000,1,datasets_sb01.npz,0.6570613894122928,0.6625160488322326,0.657061389412291,0.13015084413679512,constrained_1to1_gibbs,0.07227059629386773,0.24636209026399988,0.07035586470608711,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.647121467616147,0.9993621754969841,0.9998435517063748,0.35246551902533974,0.35224070788083717,78,1.3300043065100908e-05,0.29108190134866163,0.1584414984099567,0.4495233997586183,0.45055770000908524,0.449810299789533,5.28138328033189e-06,0.00022639997769147158,9.000010322779417e-06,6.089999806135893e-05,0.4506282000220381,4.7200010158121586e-05,1.1839719346877904,0.058373601000402564,0.23246509497053472,0.056458869412621945
1.0,0.015780556552949868,28703,1000,0,datasets_sb01.npz,1.5550004178544223,1.5544197907181028,1.555000417854415,1.0105415524248569,constrained_1to1_gibbs,0.07716458146211208,0.25423672694166044,0.07530551390235157,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6472859778859322,0.9993239499703279,0.9998479189175105,0.35227612837143396,0.3520379720843957,79,1.4699995517730713e-05,0.29527839965885505,0.16059240052709356,0.4558708001859486,0.45692359999520704,0.45617920014774427,5.353080017569785e-06,0.0002478999667800963,7.90000194683671e-06,6.10999995842576e-05,0.4569931000005454,4.579999949783087e-05,2.099459283283988,0.061368244352609264,0.23844038983215765,0.05950917679284875
1.0,0.02169399940837246,28702,1000,1,datasets_sb01.npz,1.2183900037896387,1.2191971859454958,1.2183900037896402,0.5618614474495803,constrained_1to1_gibbs,0.11220057926123522,0.3101469175280477,0.10865879230009326,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6488650729866452,0.9993724696242047,0.9998460737393052,0.35072748879040194,0.3505073966375596,80,1.4100049156695604e-05,0.2928282000939362,0.1581814992823638,0.4510096993763,0.45209500001510605,0.45129289937904105,5.27271664274546e-06,0.00022419996093958616,9.200011845678091e-06,5.949998740106821e-05,0.45216460002120584,4.4899992644786835e-05,1.874918560129697,0.09048488585345439,0.28843122412026684,0.08694309889231243
1.0,0.024821690288929076,28663,1000,1,datasets_sb01.npz,1.2907949393502471,1.2925950838159928,1.2907949393502482,0.6291938347140257,constrained_1to1_gibbs,0.11394107185960756,0.3137207051063933,0.11217231298571022,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6599544543034991,0.9993368170537862,0.9998439691541825,0.3396075847088709,0.3393823627502871,81,1.479999627918005e-05,0.29555420082760975,0.15198909916216508,0.4475432999897748,0.44855930004268885,0.44784030003938824,5.066303305405502e-06,0.0002454000059515238,8.100003469735384e-06,6.130000110715628e-05,0.44862930005183443,3.6800047382712364e-05,1.9523960439864685,0.08909455988038956,0.2888741931271753,0.08732580100649222
1.0,0.019414604003129707,28728,1000,1,datasets_sb01.npz,0.9723235775454442,0.969416694406666,0.9723235775454497,0.38835428918012527,constrained_1to1_gibbs,0.08877033781598734,0.2729206669611016,0.08672469491116103,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6571125466335652,0.9994054505271098,0.9998611470100265,0.3424965350279121,0.34229290389354455,82,1.2200034689158201e-05,0.2904537996510044,0.15129870071541518,0.44175250036641955,0.44285300001502037,0.4420153003302403,5.043290023847172e-06,0.00020179996499791741,1.1199968867003918e-05,4.970002919435501e-05,0.4429145000176504,4.8799964133650064e-05,1.556292865910763,0.0693363192088545,0.2534866483539688,0.06729067630402819
1.0,0.016324289456530028,28761,1000,1,datasets_sb01.npz,1.1857323023448252,1.1822654508701027,1.1857323023448272,0.6186291636077622,constrained_1to1_gibbs,0.08371667273152555,0.2675719849986429,0.0822969167559803,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6474553563469715,0.9993149678583848,0.9998298884769539,0.35210081188464315,0.3518596115114134,83,1.4099990949034691e-05,0.2910103992326185,0.1581496006110683,0.4491599998436868,0.45021590002579615,0.44946789980167523,5.271653353702277e-06,0.0002476999652571976,9.09995287656784e-06,6.719998782500625e-05,0.45029249996878207,4.610000178217888e-05,1.752835441081888,0.067376058985539,0.2512313712526563,0.06595630300999375
1.0,0.021960277525305626,28817,1000,1,datasets_sb01.npz,0.9511412789822505,0.9551303728567742,0.9511412789822498,0.31562096153539887,constrained_1to1_gibbs,0.10513485888373258,0.2947531936630079,0.09987703103065337,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6460236681829735,0.9993741733606953,0.9998505414254095,0.3535717798164373,0.35335050517772176,84,1.2500036973506212e-05,0.2808813998126425,0.1536314989789389,0.4345128987915814,0.43550730001879856,0.4347849988262169,5.12104996596463e-06,0.00021659996127709746,9.200011845678091e-06,5.540001438930631e-05,0.4355724000488408,4.3000036384910345e-05,1.5866615964291022,0.08315262108090166,0.27277095586017697,0.07789479322782245
1.0,0.020061178089702016,28661,1000,1,datasets_sb01.npz,1.0830048644764698,1.0829933897035635,1.0830048644764698,0.47792542622118417,constrained_1to1_gibbs,0.09530433324639004,0.27762212925299234,0.08945897870916289,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6490276482897664,0.9993399849772184,0.9998426060395266,0.35054370079611885,0.35031233668745193,85,1.3199984095990658e-05,0.29018740094034,0.1566284992150031,0.4468159001553431,0.4478501999983564,0.44711100013228133,5.2209499738334366e-06,0.00023750000400468707,1.0499963536858559e-05,5.9500045608729124e-05,0.44792070001130924,4.439998883754015e-05,1.6880843027317556,0.07522309397859832,0.25754088998520064,0.06937773944137117
1.0,0.02093019665396159,28673,1000,1,datasets_sb01.npz,1.0601424265380484,1.0614059331614967,1.0601424265380508,0.47526393601154593,constrained_1to1_gibbs,0.08904697227211578,0.26856917249103696,0.08504225744894033,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6573206052925263,0.9993480424061796,0.9998414597367095,0.34225056997173564,0.3420274371136532,86,1.279998105019331e-05,0.29591429920401424,0.1539748009527102,0.44988910015672445,0.45091780001530424,0.4501826001214795,5.13249336509034e-06,0.00022829999215900898,1.079996582120657e-05,6.019999273121357e-05,0.4509892999776639,5.23999915458262e-05,1.6450209170645507,0.06809584542150023,0.2476180456404214,0.06409113059832477
1.0,0.018762859991570895,28713,1000,1,datasets_sb01.npz,1.0229539514769077,1.0236106757920844,1.0229539514769084,0.39170752592343516,constrained_1to1_gibbs,0.10372554398532793,0.30055102905070413,0.10174343697007815,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6467429135548947,0.9993879022021995,0.9998544454588216,0.3528609740724644,0.3526449886473049,87,1.2899981811642647e-05,0.28697269986150786,0.15647559851640835,0.4434482983779162,0.44444240001030266,0.4437198983505368,5.2158532838802785e-06,0.00020969996694475412,8.300004992634058e-06,5.590001819655299e-05,0.4445071000372991,4.900002386420965e-05,1.6542003770303801,0.08494392113376548,0.28176940619914165,0.08296181411851569
1.0,0.015319147896011144,28755,1000,1,datasets_sb01.npz,1.1477963220931593,1.1529166602290837,1.147796322093159,0.5216832656270983,constrained_1to1_gibbs,0.10204538720253872,0.30537302923667564,0.10309368116668147,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6479077287667692,0.9993774492593576,0.9998470448806938,0.35168866453116787,0.35146972049258846,88,1.1899974197149277e-05,0.2832868993282318,0.1536743009928614,0.4369612003210932,0.4379699000273831,0.4372334002982825,5.122476699762047e-06,0.00021520000882446766,9.7999582067132e-06,5.6500022765249014e-05,0.4380369000136852,4.509999416768551e-05,1.7739093785592202,0.08671092015863158,0.29003856219276847,0.08775921412277432
1.0,0.02021002600931961,28827,1000,1,datasets_sb01.npz,0.6187714828817474,0.6164761643862435,0.6187714828817503,0.036967787459839974,constrained_1to1_gibbs,0.08811316639071942,0.27129475866241737,0.08622564934825439,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6478378601188319,0.9992968273179423,0.9998342260744315,0.35170627744551836,0.35145896719911046,89,1.599994720891118e-05,0.27657629922032356,0.15004560007946566,0.4266218992997892,0.42762009997386485,0.4269220992573537,5.001520002648855e-06,0.0002442999975755811,7.90000194683671e-06,6.250001024454832e-05,0.4276909999898635,3.99000127799809e-05,1.200575178303655,0.0678829303553905,0.25106452262708845,0.06599541331292545
1.0,0.018006064686303055,28648,1000,1,datasets_sb01.npz,1.2965925718880875,1.2950092927225474,1.2965925718880844,0.7238331201657745,constrained_1to1_gibbs,0.08539498894659639,0.27255437730806586,0.08576493940023185,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.645243948367579,0.9993732774698517,0.9998536848304513,0.3543514091139542,0.3541293291022727,90,1.3100041542202234e-05,0.29053980082971975,0.15945700072916225,0.449996801558882,0.45101530000101775,0.4502790015540086,5.315233357638742e-06,0.0002223999472334981,9.200011845678091e-06,5.6100019719451666e-05,0.451081300037913,4.67000063508749e-05,1.8693520236104004,0.06737091819560703,0.25453030655707654,0.06774086864924249
1.0,0.01382136708983198,28730,1000,1,datasets_sb01.npz,1.0878936162951083,1.0851634323810613,1.0878936162951052,0.5595582836201447,constrained_1to1_gibbs,0.07266196994813734,0.25101702832283723,0.07261782928059987,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6529378446793174,0.9993668235448513,0.9998461357969642,0.3466484685140103,0.34642897886553387,91,1.2899981811642647e-05,0.2982259001582861,0.15822960011428222,0.4564555002725683,0.4574760000105016,0.4567447002627887,5.274320003809407e-06,0.00023720000172033906,7.800001185387373e-06,6.210000719875097e-05,0.457546400022693,3.91000066883862e-05,1.6162289489700719,0.05882678149121553,0.23718183986591543,0.05878264082367806
1.0,0.01755656363094332,28644,1000,1,datasets_sb01.npz,0.7811734261410368,0.7835481965751951,0.781173426141035,0.22599162719018573,constrained_1to1_gibbs,0.0802339727942272,0.2560327249175462,0.07707009938341708,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6518441862975252,0.9994139836301089,0.9998688023717852,0.34777359835423527,0.34756979733258375,92,1.2899981811642647e-05,0.2951014004647732,0.15735099907033145,0.45245239953510463,0.45345470000756904,0.4527176995179616,5.245033302344382e-06,0.0002117999829351902,7.800001185387373e-06,5.129998316988349e-05,0.4535141999949701,4.060001811012626e-05,1.336355225091888,0.06265985259965294,0.23845860472297192,0.05949597918884282
1.0,0.022633377912959853,28712,1000,1,datasets_sb01.npz,1.4298050510679228,1.428211499055788,1.4298050510679219,0.8182640373585953,constrained_1to1_gibbs,0.09735069019383377,0.284754994445298,0.0946420746015022,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6490183135976973,0.99940543426389,0.9998614705761828,0.35059557278100006,0.3503871206661926,93,1.2500036973506212e-05,0.28948799887439236,0.1562866012682207,0.44577460014261305,0.4467742000124417,0.44603980012470856,5.2095533756073565e-06,0.00021049997303634882,9.599956683814526e-06,5.1799986977130175e-05,0.4468360999599099,4.2199972085654736e-05,2.04134606477725,0.07469467890296096,0.2620989831544252,0.07198606331062939
1.0,0.020450788672310292,28797,1000,1,datasets_sb01.npz,0.844172481000119,0.84047374696975,0.8441724810001212,0.20892480097749422,constrained_1to1_gibbs,0.10504467278585149,0.30320411958872334,0.10405012975678159,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6476709857731117,0.9993631091653418,0.9998395977050156,0.35191625563000817,0.3516921233922302,94,1.2999982573091984e-05,0.2865697992965579,0.15561040007742122,0.4421801993739791,0.4431895000161603,0.4424619993660599,5.18701333591404e-06,0.00022360001457855105,9.100011084228754e-06,6.120000034570694e-05,0.44326060003368184,4.5199994929134846e-05,1.4794201610227438,0.08457343332486889,0.2827328801277407,0.08357889029579899
1.0,0.01568559595058828,28571,1000,0,datasets_sb01.npz,1.5536834025603772,1.5510967113375793,1.5536834025603803,1.012929404781596,constrained_1to1_gibbs,0.07611799409457881,0.250381793659376,0.07328511850037904,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6472132656973744,0.9993506397718221,0.999847657078362,0.3523661866618207,0.3521373740744478,95,1.3899989426136017e-05,0.28963919781381264,0.1575876020360738,0.44722679984988645,0.4482626999961212,0.4475173998507671,5.252920067869127e-06,0.00023230002261698246,8.800008799880743e-06,5.9100042562931776e-05,0.44833100005052984,4.439998883754015e-05,2.0944374003391584,0.06041671254803995,0.23468051211283714,0.05758383695384018
1.0,0.019479923749542976,28794,1000,1,datasets_sb01.npz,0.9710198275117672,0.9668952472917322,0.9710198275117722,0.38083961858924265,constrained_1to1_gibbs,0.0906686482204901,0.27624189616354416,0.08840612204904395,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6547091047640892,0.9993669796993979,0.9998546358128275,0.34487618856386393,0.34465787493530875,96,1.3599987141788006e-05,0.2994189011515118,0.1576227998593822,0.45704170101089403,0.4580932999961078,0.4573312009451911,5.254093328646074e-06,0.00023959996178746223,8.100003469735384e-06,5.800003418698907e-05,0.4581599000375718,3.6299985367804766e-05,1.5612000364342917,0.07116924454719759,0.25674249249025166,0.06890671837575144
1.0,0.026888316940114676,28767,1000,1,datasets_sb01.npz,1.3495187577465668,1.3472347349294722,1.3495187577465648,0.6776860972167557,constrained_1to1_gibbs,0.11749248327638602,0.31555980509607995,0.11401373885670782,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6610723665146728,0.9994270384154993,0.999861942524617,0.33854864727019696,0.3383546719008264,97,1.190003240481019e-05,0.2877531002741307,0.1472797998576425,0.4350329001317732,0.4359896000241861,0.4352823001681827,4.909326661921417e-06,0.00019370001973584294,9.299954399466515e-06,5.019997479394078e-05,0.4360497999587096,4.379998426884413e-05,2.021351418276378,0.09057727801933123,0.2886445998390252,0.08709853359965303
1.0,0.02151493697444652,28720,1000,1,datasets_sb01.npz,1.5107512052371659,1.5098418753138372,1.5107512052371603,0.9180271968425964,constrained_1to1_gibbs,0.09145193412310643,0.27600455612865116,0.08934647698629841,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6554979847357472,0.9993826573313916,0.9998448600670959,0.3440970984166413,0.3438846725956444,98,1.3400043826550245e-05,0.2876432001357898,0.1509021995589137,0.4385453996947035,0.43953490001149476,0.43881629972020164,5.030073318630457e-06,0.00021919998107478023,8.300004992634058e-06,5.9299985878169537e-05,0.43960310000693426,3.8300000596791506e-05,2.1034752136317354,0.06991548221168546,0.2544681042172302,0.06781002507487745
1.0,0.01805053346574011,28665,1000,1,datasets_sb01.npz,0.817687019560424,0.8175995458684324,0.8176870195604266,0.2698678489159436,constrained_1to1_gibbs,0.07812001346459974,0.25634036231551494,0.07748655638401244,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6482083211213724,0.9993691667729555,0.9998515379845555,0.3513825094139237,0.3511608456515831,99,1.2199976481497288e-05,0.2797998999594711,0.1515790005796589,0.43137890053913,0.4323697999934666,0.43165120045887306,5.0526333526552964e-06,0.00021329999435693026,9.200011845678091e-06,5.4500007536262274e-05,0.4324340000166558,4.6799948904663324e-05,1.3655061902049044,0.060051429465393893,0.23827177831630908,0.05941797238480659
1.0,0.021142763202275386,28752,1000,1,datasets_sb01.npz,1.1197087653160975,1.11873261060982,1.1197087653160966,0.5005724465561113,constrained_1to1_gibbs,0.09978388723648149,0.29699929865893143,0.10080052675311199,1000,30000,0.5,results\constrained_1to1_gibbs_beta1_profile_1.csv,0.6509008727041571,0.9993471319704761,0.9998272201434953,0.3486738973066,0.34844625926631895,100,1.4399993233382702e-05,0.2884283011080697,0.15440409869188443,0.44283239979995415,0.44384080002782866,0.44312169979093596,5.146803289729481e-06,0.0002345999819226563,8.100003469735384e-06,6.78999931551516e-05,0.4439175000297837,4.0300015825778246e-05,1.7388450840760838,0.07861998127100384,0.27583539269345375,0.07963662078763432
