beta,bwVar,covers_true,dataset_file,est,est_med,estdiff,k,ll,method,miVar,miVarpaired,n_mcmc,n_sampling_draws,pstar,result_file,share_estimation_in_method,share_mcmc_in_method,share_method_in_sim,share_sampling_in_mcmc,share_sampling_in_method,sim,time_allocation,time_mcmc_estimation,time_mcmc_sampling,time_mcmc_total,time_method_call,time_method_total,time_per_sampling_draw,time_setup,time_sim_post,time_sim_prep,time_sim_total,time_summary,ul,wiVar,wiVarpaired
1.0,0.019069630128731852,1,datasets_sb01.npz,1.1709119987524443,1.1776707224109983,1.1709119987524435,2,0.6309210556989703,unconstrained_1tok_mc,0.07590332636916397,0.0704397350554022,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.11406792021527892,0.999691019393574,0.9999441450163544,0.8858968241162414,0.8856230991782951,66,1.1199997970834374e-05,0.1379607009002939,1.0711265995341819,1.2090873004344758,1.210209200013196,1.2094610004278366,3.570421998447273e-05,0.0003284999984316528,8.99998121894896e-06,5.810000584460795e-05,1.210276800004067,3.399999695830047e-05,1.7109029418059185,0.05681462661030339,0.05135103529654162
1.0,0.021111504170848616,1,datasets_sb01.npz,1.2054428920447278,1.1987914844835137,1.205442892044726,2,0.6058699046660685,unconstrained_1tok_mc,0.09357761536707881,0.09849814297837145,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.11043970046575581,0.9996650202432822,0.9999342158360683,0.8895232920735,0.8892253197775264,67,1.2400007108226418e-05,0.14292089990340173,1.1507536002318375,1.2936745001352392,1.2950598999741487,1.2941080001182854,3.835845334106125e-05,0.0003573999856598675,2.540001878514886e-05,5.870001041330397e-05,1.2951451000117231,6.369999027810991e-05,1.805015879423387,0.07244499969205935,0.07736552730335199
1.0,0.016540768786049244,1,datasets_sb01.npz,1.066458082273064,1.0674796990585502,1.0664580822730674,2,0.570001437108488,unconstrained_1tok_mc,0.06415795515620203,0.06068453846726393,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.09708225190484561,0.9996424253769162,0.9998694777097614,0.9028830215281823,0.9025601734720705,68,1.4999997802078724e-05,0.12388639955315739,1.1517546006361954,1.2756410001893528,1.2770097000175156,1.2760973002004903,3.8391820021206515e-05,0.00040469999657943845,9.899988071992993e-06,0.00015609999536536634,1.277176400006283,3.6600016755983233e-05,1.56291472743764,0.04760064560136674,0.04412722891242864
1.0,0.018165102304428388,1,datasets_sb01.npz,1.0932005981251232,1.102006983466107,1.0932005981251185,2,0.5885478586487578,unconstrained_1tok_mc,0.06629383263770314,0.056557228036293414,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.08531214437303863,0.9996698336825393,0.999938344992026,0.9146596791274879,0.9143576893095006,69,1.2599979527294636e-05,0.10661230047116987,1.142648299690336,1.2492606001615059,1.2504292000085115,1.2496732001600321,3.808827665634453e-05,0.0003572000132407993,1.2499978765845299e-05,6.389999180100858e-05,1.2505062999844085,4.2800005758181214e-05,1.5978533376014885,0.04811056523097032,0.0383739606295606
1.0,0.020127010318562417,1,datasets_sb01.npz,1.126999442162088,1.1191450182940814,1.1269994421620917,2,0.584899632116435,unconstrained_1tok_mc,0.07649734591095712,0.07505695686283749,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.12973770567317483,0.9995643913373194,0.9998670086710698,0.8702057548292628,0.8698266856641446,70,1.5600002370774746e-05,0.14757520012790337,0.9894181999552529,1.1369934000831563,1.1382686000142712,1.1374889001017436,3.29806066651751e-05,0.0004455000162124634,4.3899985030293465e-05,0.00010609999299049377,1.1384200000029523,3.440000000409782e-05,1.6690992522077408,0.05635020858207614,0.05490981953395651
1.0,0.01424721980876386,1,datasets_sb01.npz,0.7959720276554363,0.7975032672688609,0.7959720276554405,2,0.3082129549052349,unconstrained_1tok_mc,0.06192964208926912,0.06434889034594848,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.1428907130517089,0.9995981677399486,0.9999057164312005,0.8570518457684061,0.8567074546882397,71,2.120001590810716e-05,0.16794890019809827,1.0069449002912734,1.1748938004893716,1.1761282999941614,1.1753661005059257,3.3564830009709115e-05,0.00041259999852627516,1.0500021744519472e-05,9.960000170394778e-05,1.1762392000237014,3.850000211969018e-05,1.2837311004056375,0.0476681750606965,0.05008742331737587
1.0,0.021802003665973565,1,datasets_sb01.npz,1.1247613469556246,1.1235233542709617,1.1247613469556281,2,0.5850889103988265,unconstrained_1tok_mc,0.07581381163555583,0.0688764775248541,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.09098312227884815,0.9996551065450558,0.9999377265210648,0.9089854874114551,0.9086719842662077,72,1.5600002370774746e-05,0.11607230055960827,1.1592440996319056,1.2753164001915138,1.2765477999928407,1.2757564002240542,3.864146998773018e-05,0.0003816000244114548,1.0000017937272787e-05,6.900000153109431e-05,1.2766273000161164,4.2800005758181214e-05,1.6644337835124228,0.053990005965916285,0.047052671855214556
1.0,0.012415484130711713,1,datasets_sb01.npz,0.6763439023678041,0.6786841995934774,0.6763439023678054,2,0.2175830027700295,unconstrained_1tok_mc,0.05478487166799234,0.05614765024392419,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.09033592556289019,0.9996386161784766,0.9999367941666354,0.9096314166931287,0.9093026906155863,73,1.3900018529966474e-05,0.1152622000372503,1.1602053996466566,1.2754675996839069,1.2767006999929436,1.2759286996733863,3.867351332155522e-05,0.00040729998727329075,1.2300006346777081e-05,6.770002073608339e-05,1.2767814000253566,3.989998367615044e-05,1.1351048019655785,0.042356972053149915,0.04371975062908176
1.0,0.014690452211039259,1,datasets_sb01.npz,1.1195004471656473,1.1181915418935282,1.1195004471656522,2,0.626384949913232,unconstrained_1tok_mc,0.06329729634279907,0.0673353512792227,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.09073732263249243,0.999630655677987,0.9999065506740166,0.9092291516700726,0.9088933330454946,74,1.5900004655122757e-05,0.11168220071704127,1.1186929998220876,1.2303752005391289,1.2315682000189554,1.2308298005373217,3.7289766660736253e-05,0.0003947000077459961,1.2299977242946625e-05,0.00010209999163635075,1.2316832999931648,4.39999857917428e-05,1.6126159444180628,0.04859215367954877,0.05263020861597241
1.0,0.01828632013645818,1,datasets_sb01.npz,0.8829456296497874,0.8816148726574674,0.8829456296497865,2,0.32917928397197316,unconstrained_1tok_mc,0.07982537630293639,0.08439609146915786,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.09160065752659911,0.9996418875967021,0.9999289884444585,0.9083665273903021,0.908041230070103,75,1.3999990187585354e-05,0.11408119922270998,1.1308917999849655,1.2449729992076755,1.2461875999870244,1.2454189991985913,3.7696393332832186e-05,0.0003968999953940511,9.599985787644982e-06,7.82000133767724e-05,1.246276099991519,3.510000533424318e-05,1.4367119753276016,0.06152076984634175,0.06609148501256322
1.0,0.018508743130283983,1,datasets_sb01.npz,1.047817417692493,1.048079679536774,1.0478174176924937,2,0.5147342383426359,unconstrained_1tok_mc,0.0739737807438963,0.07479667958318276,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.08778083533118777,0.9996715817519446,0.9999429482347341,0.9121903263696363,0.9118907464207568,76,1.2800010154023767e-05,0.11070889985421672,1.1500736002635676,1.2607825001177844,1.2619396999944001,1.2611967001284938,3.8335786675452256e-05,0.0003640000068116933,1.0199990356341004e-05,6.120000034570694e-05,1.2620116999896709,3.739999374374747e-05,1.5809005970423502,0.055446528870482036,0.05626942770976849
1.0,0.021084805055516163,1,datasets_sb01.npz,0.9562798809748931,0.9556018761739905,0.9562798809748899,2,0.3954675415432214,unconstrained_1tok_mc,0.0818696584909477,0.07666991860409968,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.0889411851867993,0.9996612625408001,0.9999312784989325,0.9110286768932698,0.9107200773540007,77,1.2400007108226418e-05,0.10980539978481829,1.1243608006334398,1.234166200418258,1.2353363999864087,1.2345844004012179,3.7478693354447996e-05,0.0003671000013127923,1.09999964479357e-05,7.330000516958535e-05,1.2354212999925949,3.86999745387584e-05,1.5170922204065649,0.06076376863037602,0.055564028743528
1.0,0.014018073936106512,1,datasets_sb01.npz,0.6687833337496172,0.670600538020006,0.6687833337496171,2,0.20111395858358727,unconstrained_1tok_mc,0.056933216490052285,0.05811620269945461,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.08195435845227643,0.999647303887203,0.9999336752292153,0.9180167263657985,0.9176929454349266,78,1.3699987903237343e-05,0.10138099986943416,1.1352249000337906,1.2366058999032248,1.237765900004888,1.2370421998784877,3.784083000112635e-05,0.000380899989977479,1.200000406242907e-05,6.940000457689166e-05,1.2378479999897536,4.169999738223851e-05,1.136452708915647,0.04290112448000967,0.044084110689411996
1.0,0.01560873104448166,0,datasets_sb01.npz,1.5575079303638277,1.561091414589685,1.5575079303638208,2,1.068377738048818,unconstrained_1tok_mc,0.06227830722462473,0.06050937823235136,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.09784417499535346,0.9996436897078835,0.9999284971635083,0.9021209496916391,0.9017995147125301,79,1.4099990949034691e-05,0.11569060024339706,1.0662844994221814,1.1819750996655785,1.1830852999992203,1.1823963996721432,3.5542816647406043e-05,0.0003727000148501247,9.400013368576765e-06,7.449998520314693e-05,1.1831699000031222,3.4500000765547156e-05,2.0466381226788375,0.04665396744909859,0.044885038456825226
1.0,0.019717778633064367,1,datasets_sb01.npz,1.2113024376234238,1.2075388305639958,1.2113024376234267,2,0.6410845181893007,unconstrained_1tok_mc,0.0846388160255571,0.08935032055597263,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.09741403373820971,0.9996697974538624,0.9999253098447883,0.9025537892748974,0.9022557637156527,80,1.3800017768517137e-05,0.12511500008986332,1.1588240998389665,1.2839390999288298,1.2852140000031795,1.2843631999276113,3.862746999463222e-05,0.00037429999792948365,9.800016414374113e-06,8.529998012818396e-05,1.2853100000065751,3.5999983083456755e-05,1.781520357057547,0.06490131961385967,0.06961282414427519
1.0,0.0214329078147843,1,datasets_sb01.npz,1.3155121164360624,1.3193867551917355,1.3155121164360637,2,0.7311269783306172,unconstrained_1tok_mc,0.08889681113039363,0.08521674114005717,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.10571678773644733,0.9996332335575246,0.9999390612875543,0.894244424667416,0.8939164458210773,81,1.2200005585327744e-05,0.13434869959019125,1.1360211997525766,1.270369899342768,1.2716922000108752,1.270835999341216,3.786737332508589e-05,0.00035979997483082116,1.2200005585327744e-05,6.459999713115394e-05,1.2717697000189219,9.410001803189516e-05,1.8998972545415076,0.06744247040779455,0.06376240041745809
1.0,0.019321714906746293,1,datasets_sb01.npz,0.981167535531575,0.9822631691931395,0.9811675355315806,2,0.4512125222008141,unconstrained_1tok_mc,0.07310816226426672,0.0675611658473385,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.1211531929194233,0.9996286529571629,0.9999325743496186,0.8788018004875906,0.8784754600377396,82,1.550000160932541e-05,0.1691296998760663,1.2263506006274838,1.39548030050355,1.3970005000010133,1.3959987004927825,4.087835335424946e-05,0.00039060000563040376,1.1199997970834374e-05,8.220001473091543e-05,1.3970947000198066,0.00011229998199269176,1.5111225488623359,0.05376712564261368,0.04822012922568546
1.0,0.014192229716645618,1,datasets_sb01.npz,1.1784039417519547,1.1749885197856715,1.1784039417519572,2,0.686193258376457,unconstrained_1tok_mc,0.06306522199837947,0.06613273170721895,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.12978850068220218,0.9996871543012158,0.9999392027088772,0.8701708828369163,0.8698986536190136,83,1.4199991710484028e-05,0.17021879978710786,1.1408800007484388,1.3110988005355466,1.3124790999863762,1.3115091005165596,3.802933335828129e-05,0.0003665999975055456,8.700008038431406e-06,7.050001295283437e-05,1.3125589000119362,2.9499991796910763e-05,1.6706146251274525,0.0488588000520172,0.051926309760856694
1.0,0.02036749496099573,1,datasets_sb01.npz,0.9426561477716027,0.9420292962175645,0.9426561477716022,2,0.38091479334849365,unconstrained_1tok_mc,0.08214112590303754,0.08162031674132607,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.1399017370172556,0.9996849747866019,0.9999427958409884,0.8600541765198384,0.8597832377693463,84,1.2199976481497288e-05,0.16129600029671565,0.9912642997223884,1.152560300019104,1.1536963999969885,1.1529234999907203,3.3042143324079614e-05,0.0003155000158585608,9.99998883344233e-06,5.540001438930631e-05,1.15376240000478,3.549997927621007e-05,1.5043975021947116,0.06175326344708082,0.061232454285369345
1.0,0.017372376862394366,1,datasets_sb01.npz,1.1060765747001078,1.1030844254723333,1.106076574700108,2,0.5767396487174853,unconstrained_1tok_mc,0.07293772938586329,0.07195284858170702,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.14872788079733804,0.9996500435826189,0.9999369941437488,0.8512200527053285,0.8509221627852809,85,1.4599994756281376e-05,0.17360830021789297,0.9932713994639926,1.1668796996818855,1.1680718999996316,1.1672881996782962,3.310904664879975e-05,0.00035810002009384334,9.100011084228754e-06,6.379999103955925e-05,1.1681455000070855,3.579998156055808e-05,1.6354135006827302,0.055547980146606536,0.05456309934245026
1.0,0.018986842224029108,1,datasets_sb01.npz,1.0698557157377397,1.0685059938136543,1.069855715737743,2,0.5427137407700235,unconstrained_1tok_mc,0.07233409563017085,0.06611302013918444,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.11091752904139884,0.9997061398789967,0.999940171667365,0.8890498671391334,0.8887886108375979,86,1.1500000255182385e-05,0.13727859934442677,1.1000214002560824,1.2372999996005092,1.238470199983567,1.2376636996050365,3.666738000853608e-05,0.00031269999453797936,1.300001167692244e-05,6.0600024880841374e-05,1.238544300023932,3.950000973418355e-05,1.596997690705456,0.05332826656391772,0.04710719107293129
1.0,0.015091569340030114,1,datasets_sb01.npz,1.0250220238933763,1.025881922417848,1.0250220238933778,2,0.49313666929844624,unconstrained_1tok_mc,0.07364171970860432,0.08181233247117513,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.08748399602499995,0.9996388992548484,0.9999350705241983,0.9124844020273597,0.9121549032298485,87,1.4199991710484028e-05,0.11175930019817315,1.165262199821882,1.277021500020055,1.278226900001755,1.2774828000110574,3.884207332739607e-05,0.00040499999886378646,1.170000177808106e-05,7.070001447573304e-05,1.2783098999934737,4.2100000428035855e-05,1.5569073784883063,0.05853505879923418,0.06670567156180499
1.0,0.013646121292974623,1,datasets_sb01.npz,1.159242712883469,1.1537136010350753,1.1592427128834686,2,0.635237799826841,unconstrained_1tok_mc,0.07147572597550089,0.08652046856883507,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.10893372532946019,0.999650028459828,0.9999288438709094,0.8910281376200273,0.8907163031303678,88,1.3199984095990658e-05,0.13508879989967681,1.1045779998530634,1.2396667997527402,1.2408448999922257,1.2401007997395936,3.681926666176878e-05,0.0003837000112980604,1.09999964479357e-05,7.670000195503235e-05,1.2409331999951974,3.709999145939946e-05,1.683247625940097,0.05781595856123329,0.07286070115456747
1.0,0.01993268465500455,1,datasets_sb01.npz,0.6429891086859268,0.648785648172115,0.6429891086859304,2,0.11440459033816497,unconstrained_1tok_mc,0.07273052713372954,0.06925198284164583,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.0904952223924363,0.9996501777255098,0.9999373849084882,0.9094731092847512,0.9091549553330736,89,1.3599987141788006e-05,0.11366799910319969,1.141958900319878,1.2556268994230777,1.2568066000239924,1.2560662993928418,3.8065296677329265e-05,0.0003884999896399677,1.0800024028867483e-05,6.749999010935426e-05,1.2568853000120725,3.7299992982298136e-05,1.1715736270336887,0.05277790979406999,0.04929936550198627
1.0,0.014440936943941211,1,datasets_sb01.npz,1.3042893734610348,1.3088241114947206,1.3042893734610326,2,0.8093527410394981,unconstrained_1tok_mc,0.06376568880486552,0.06558077498582571,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.10050542336621432,0.9995990672430944,0.9998920549484588,0.8994542645548785,0.8990936438768801,90,2.300000051036477e-05,0.12737000043853186,1.1394166999089066,1.2667867003474385,1.268100899993442,1.267294800345553,3.798055666363022e-05,0.00044520001392811537,1.170000177808106e-05,0.0001238000113517046,1.2682377999881282,3.989998367615044e-05,1.7992260058825715,0.04931031092398037,0.05112539710494055
1.0,0.011685101015206542,1,datasets_sb01.npz,1.0810256778613998,1.083595395199151,1.0810256778613976,2,0.6317315463080682,unconstrained_1tok_mc,0.05254717218040985,0.05805787106546089,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.09407160695191652,0.9996755672815847,0.9999381651190854,0.9058978632360445,0.9056039603296682,91,1.2599979527294636e-05,0.12192699991283007,1.1737608994881157,1.2956878994009458,1.2969219000078738,1.296108399372315,3.9125363316270524e-05,0.00037059999885968864,1.0499992640689015e-05,6.910000229254365e-05,1.2970020999782719,3.7299992982298136e-05,1.5303198094147314,0.0408503860641881,0.04636108494923914
1.0,0.016118046355606843,1,datasets_sb01.npz,0.8080829320622611,0.8099955667660577,0.8080829320622602,2,0.3072551209760813,unconstrained_1tok_mc,0.0652927156282211,0.0612268192420123,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.0958841757626882,0.9996698938415158,0.9999386073320709,0.9040841618284352,0.9037857180788277,92,1.270000939257443e-05,0.12251800001831725,1.1548310004582163,1.2773490004765335,1.2785756000084803,1.2777708004869055,3.849436668194054e-05,0.00037369999336078763,9.69998654909432e-06,6.819999543949962e-05,1.2786540999950375,3.540000761859119e-05,1.308910743148441,0.04915855122625865,0.04509265484004985
1.0,0.019385578930085978,1,datasets_sb01.npz,1.4554917999614103,1.4488364913037037,1.4554917999614108,2,0.909446853482527,unconstrained_1tok_mc,0.07761481767365853,0.07165735950806994,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.10202237662591541,0.9996765907216663,0.9999392285335262,0.8979446177165502,0.8976542140957509,93,1.2899981811642647e-05,0.1308524004998617,1.151318099204218,1.2821704997040797,1.2834188000124414,1.282585299690254,3.837726997347393e-05,0.00036639999598264694,9.899988071992993e-06,6.749999010935426e-05,1.2834967999951914,3.5500008380040526e-05,2.001536746440294,0.05820985316464247,0.052252394999053875
1.0,0.017238664605157134,1,datasets_sb01.npz,0.8344226845717017,0.8381444710949797,0.8344226845717027,2,0.291951738661573,unconstrained_1tok_mc,0.07660212597788157,0.08338843656312099,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.09802563194254164,0.9996617635134147,0.9999408971261851,0.9019412009938037,0.9016361315708731,94,1.37000170070678e-05,0.12380850032786839,1.1387859999376815,1.2625945002655499,1.2638234999903943,1.2630217002879363,3.795953333125605e-05,0.00037709999014623463,1.0199990356341004e-05,6.38000201433897e-05,1.2638982000062242,3.640001523308456e-05,1.3768936304818302,0.05934622270811929,0.0661325332933587
1.0,0.01287692507092676,0,datasets_sb01.npz,1.555671108816651,1.5599184014581016,1.5556711088166553,2,1.0874347374146414,unconstrained_1tok_mc,0.05707135034978151,0.058102556909229726,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.10768987305970948,0.9995987514338559,0.9999344006510551,0.8922668991880635,0.8919088783741465,95,2.4800014216452837e-05,0.12533670032280497,1.0380634002794977,1.1634001006023027,1.1645692999882158,1.1638671006076038,3.460211334264993e-05,0.00040759998955763876,1.0099989594891667e-05,6.570000550709665e-05,1.1646456999878865,3.460000152699649e-05,2.0239074802186607,0.04418154835378382,0.04521275491323204
1.0,0.016118345706185987,1,datasets_sb01.npz,0.9885925460310688,0.9902265534108552,0.9885925460310746,2,0.4754776531692805,unconstrained_1tok_mc,0.06853573856636935,0.06894146729181805,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.15797641711355623,0.9996804092053451,0.9999426816351004,0.8419730789371644,0.8417039920917888,96,1.0899995686486363e-05,0.19663590044365264,1.0476830998959485,1.2443190003396012,1.2456029999884777,1.2447168003709521,3.492276999653162e-05,0.000354300020262599,1.0100018698722124e-05,6.0699996538460255e-05,1.2456744000082836,3.260001540184021e-05,1.5017074388928573,0.05240127451447718,0.05280700323992588
1.0,0.022552848274669687,1,datasets_sb01.npz,1.3396192428961367,1.3349815882530685,1.3396192428961362,2,0.7487683254790363,unconstrained_1tok_mc,0.09087484553639867,0.086568138744228,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.11427600709983785,0.9997060826883767,0.9999417265303285,0.8856903953284644,0.8854300755885388,97,1.170000177808106e-05,0.14109670018660836,1.09324139932869,1.2343380995152984,1.2354820999898948,1.2347009995137341,3.6441379977623e-05,0.0003099000023212284,9.90001717582345e-06,6.160000339150429e-05,1.2355541000142694,4.129999433644116e-05,1.930470160313237,0.06829944441345431,0.06399273762128364
1.0,0.018744059856260896,1,datasets_sb01.npz,1.5010367215300926,1.4981975972518637,1.5010367215300866,2,0.9736724309734602,unconstrained_1tok_mc,0.07239512051080285,0.06645501722182046,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.09650361228915214,0.9996763657997917,0.9999391887504745,0.9034651457304941,0.9031727535106395,98,1.379998866468668e-05,0.12464229963370599,1.1665214005333837,1.2911637001670897,1.2924452000006568,1.2915817001776304,3.8884046684446127e-05,0.000367300002835691,1.1099997209385037e-05,6.700001540593803e-05,1.2925237999879755,3.6900019040331244e-05,2.028401012086725,0.0536323165946857,0.04769221330570329
1.0,0.01653823614997724,1,datasets_sb01.npz,0.8420035145390693,0.8432606558875372,0.8420035145390732,2,0.3467118161941782,unconstrained_1tok_mc,0.06385721221609919,0.05775697291862189,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.11278240751453707,0.9996598904868234,0.9999373469198396,0.8871792210652633,0.8868774829722863,99,1.300001167692244e-05,0.1410320998111274,1.1090221999620553,1.2500542997731827,1.2512564999924507,1.2504795997811016,3.696740666540184e-05,0.0003797999816015363,8.799979696050286e-06,6.900000153109431e-05,1.2513348999782465,3.250001464039087e-05,1.3372952128839604,0.047302437829971976,0.041202198532494676
1.0,0.01867380899708606,1,datasets_sb01.npz,1.127734373954452,1.1313329427458223,1.1277343739544519,2,0.5885655806302197,unconstrained_1tok_mc,0.07567237289012618,0.07816626892206041,1000,30000,0.5,results\unconstrained_1tok_mc_beta1_profile_1.csv,0.1093736356837539,0.9996992876181163,0.9999399617265858,0.8905934644163371,0.8903256519343625,100,1.2100004823878407e-05,0.14017579986830242,1.1410620998649392,1.2812378997332416,1.2824382999970112,1.2816232997283805,3.803540332883131e-05,0.0003350999904796481,9.99998883344233e-06,6.630001007579267e-05,1.2825153000012506,3.819999983534217e-05,1.6669031672786845,0.056979890084043035,0.05947378611597726
